mjd_utc	longitude_deg	radius_au
60982.665865943	90.778217781	0.966876674
60982.707532609	90.821275355	0.966878293
60982.749199276	90.864332786	0.966879909
60982.790865943	90.907390073	0.966881521
60982.832532609	90.950447216	0.966883130
60982.874199276	90.993504217	0.966884735
60982.915865943	91.036561076	0.966886336
60982.957532609	91.079617792	0.966887935
60982.999199276	91.122674365	0.966889529
60983.040865943	91.165730797	0.966891120
60983.082532609	91.208787088	0.966892708
60983.124199276	91.251843238	0.966894292
60983.165865943	91.294899247	0.966895873
60983.207532609	91.337955116	0.966897450
60983.249199276	91.381010845	0.966899024
60983.290865943	91.424066433	0.966900594
60983.332532609	91.467121883	0.966902161
60983.374199276	91.510177193	0.966903724
60983.415865943	91.553232364	0.966905284
60983.457532609	91.596287396	0.966906840
60983.499199276	91.639342291	0.966908393
60983.540865943	91.682397047	0.966909942
60983.582532609	91.725451666	0.966911488
60983.624199276	91.768506147	0.966913030
60983.665865943	91.811560492	0.966914569
60983.707532609	91.854614699	0.966916104
60983.749199276	91.897668771	0.966917636
60983.790865943	91.940722706	0.966919164
60983.832532609	91.983776505	0.966920689
60983.874199276	92.026830169	0.966922210
60983.915865943	92.069883698	0.966923728
60983.957532609	92.112937092	0.966925242
60983.999199276	92.155990351	0.966926752
60984.040865943	92.199043476	0.966928260
60984.082532609	92.242096468	0.966929763
60984.124199276	92.285149325	0.966931263
60984.165865943	92.328202050	0.966932760
60984.207532609	92.371254642	0.966934253
60984.249199276	92.414307100	0.966935743
60984.290865943	92.457359427	0.966937229
60984.332532609	92.500411622	0.966938711
60984.374199276	92.543463684	0.966940190
60984.415865943	92.586515616	0.966941666
60984.457532609	92.629568980	0.966943078
60984.499199276	92.672620656	0.966944546
60984.540865942	92.715672195	0.966946011
60984.582532609	92.758723604	0.966947473
60984.624199276	92.801774883	0.966948931
60984.665865942	92.844826032	0.966950385
60984.707532609	92.887877053	0.966951836
60984.749199275	92.930927944	0.966953283
60984.790865942	92.973978707	0.966954727
60984.832532608	93.017029342	0.966956167
60984.874199275	93.060079848	0.966957604
60984.915865942	93.103130227	0.966959037
60984.957532608	93.146180479	0.966960467
60984.999199275	93.189230603	0.966961893
60985.040865942	93.232280601	0.966963316
60985.082532608	93.275330473	0.966964735
60985.124199275	93.318380219	0.966966150
60985.165865942	93.361429838	0.966967562
60985.207532608	93.404479333	0.966968971
60985.249199275	93.447528702	0.966970376
60985.290865942	93.490577947	0.966971777
60985.332532608	93.533627067	0.966973175
60985.374199275	93.576676063	0.966974569
60985.415865942	93.619724935	0.966975960
60985.457532608	93.662773684	0.966977347
60985.499199275	93.705822309	0.966978731
60985.540865942	93.748870812	0.966980111
60985.582532608	93.791919192	0.966981488
60985.624199275	93.834967450	0.966982861
60985.665865942	93.878015586	0.966984231
60985.707532608	93.921063600	0.966985597
60985.749199275	93.964111493	0.966986959
60985.790865942	94.007159265	0.966988318
60985.832532608	94.050206917	0.966989673
60985.874199275	94.093254448	0.966991025
60985.915865942	94.136301859	0.966992374
60985.957532608	94.179349150	0.966993718
60985.999199275	94.222396322	0.966995059
60986.040865942	94.265443374	0.966996397
60986.082532608	94.308490309	0.966997731
60986.124199275	94.351537124	0.966999062
60986.165865942	94.394583822	0.967000389
60986.207532608	94.437630402	0.967001712
60986.249199275	94.480676864	0.967003032
60986.290865942	94.523723209	0.967004348
60986.332532608	94.566769437	0.967005661
60986.374199275	94.609815549	0.967006970
60986.415865942	94.652861544	0.967008276
60986.457532608	94.695907424	0.967009578
60986.499199275	94.738953188	0.967010877
60986.540865942	94.781998837	0.967012172
60986.582532608	94.825044371	0.967013463
60986.624199275	94.868089790	0.967014751
60986.665865942	94.911135095	0.967016035
60986.707532608	94.954180286	0.967017316
60986.749199275	94.997225363	0.967018593
60986.790865942	95.040270327	0.967019867
60986.832532608	95.083315178	0.967021137
60986.874199275	95.126359916	0.967022403
60986.915865942	95.169404542	0.967023666
