mjd_utc	longitude_deg	radius_au
61010.457532603	69.043683237	0.976337763
61010.499199270	69.085909264	0.976330318
61010.540865937	69.128136098	0.976322879
61010.582532603	69.170363740	0.976315447
61010.624199270	69.212592188	0.976308022
61010.665865937	69.254821441	0.976300604
61010.707532603	69.297051500	0.976293193
61010.749199270	69.339282363	0.976285789
61010.790865937	69.381514030	0.976278392
61010.832532603	69.423746500	0.976271001
61010.874199270	69.465979773	0.976263618
61010.915865937	69.508213848	0.976256241
61010.957532603	69.550448724	0.976248872
61010.999199270	69.592684401	0.976241509
61011.040865936	69.634920878	0.976234154
61011.082532603	69.677158155	0.976226805
61011.124199269	69.719396231	0.976219464
61011.165865936	69.761635105	0.976212129
61011.207532603	69.803874777	0.976204801
61011.249199269	69.846115246	0.976197481
61011.290865936	69.888356511	0.976190167
61011.332532602	69.930598572	0.976182860
61011.374199269	69.972841429	0.976175561
61011.415865936	70.015085080	0.976168268
61011.457532602	70.057329525	0.976160983
61011.499199269	70.099574763	0.976153704
61011.540865936	70.141820794	0.976146433
61011.582532602	70.184067617	0.976139168
61011.624199269	70.226315231	0.976131911
61011.665865936	70.268563636	0.976124661
61011.707532602	70.310812832	0.976117417
61011.749199269	70.353062817	0.976110181
61011.790865936	70.395313590	0.976102952
61011.832532602	70.437565152	0.976095730
61011.874199269	70.479817502	0.976088515
61011.915865936	70.522070638	0.976081307
61011.957532602	70.564324561	0.976074107
61011.999199269	70.606579269	0.976066913
61012.040865936	70.648834763	0.976059727
61012.082532602	70.691091041	0.976052547
61012.124199269	70.733348102	0.976045375
61012.165865936	70.775605947	0.976038210
61012.207532602	70.817864574	0.976031052
61012.249199269	70.860123982	0.976023901
61012.290865936	70.902384172	0.976016757
61012.332532602	70.944645143	0.976009621
61012.374199269	70.986906893	0.976002492
61012.415865936	71.029169422	0.975995369
61012.457532602	71.071432730	0.975988255
61012.499199269	71.113696816	0.975981147
61012.540865936	71.155961678	0.975974046
61012.582532602	71.198227318	0.975966953
61012.624199269	71.240493733	0.975959867
61012.665865936	71.282760923	0.975952788
61012.707532602	71.325028888	0.975945716
61012.749199269	71.367297627	0.975938651
61012.790865936	71.409567139	0.975931594
61012.832532602	71.451837423	0.975924544
61012.874199269	71.494108480	0.975917501
61012.915865936	71.536380307	0.975910465
61012.957532602	71.578652905	0.975903437
61012.999199269	71.620926273	0.975896416
61013.040865936	71.663200410	0.975889402
61013.082532602	71.705475316	0.975882396
61013.124199269	71.747750989	0.975875396
61013.165865936	71.790027430	0.975868404
61013.207532602	71.832304637	0.975861420
61013.249199269	71.874582610	0.975854442
61013.290865936	71.916861348	0.975847472
61013.332532602	71.959140850	0.975840509
61013.374199269	72.001421116	0.975833554
61013.415865936	72.043702146	0.975826606
61013.457532602	72.085983937	0.975819665
61013.499199269	72.128266491	0.975812731
61013.540865936	72.170549805	0.975805805
61013.582532602	72.212833880	0.975798886
61013.624199269	72.255118714	0.975791975
61013.665865936	72.297404307	0.975785071
61013.707532602	72.339690659	0.975778174
61013.749199269	72.381977768	0.975771284
61013.790865936	72.424265634	0.975764402
61013.832532602	72.466554256	0.975757528
61013.874199269	72.508843634	0.975750660
61013.915865936	72.551133767	0.975743801
61013.957532602	72.593424653	0.975736948
61013.999199269	72.635716293	0.975730103
61014.040865936	72.678008686	0.975723265
61014.082532602	72.720301831	0.975716435
61014.124199269	72.762595727	0.975709612
61014.165865936	72.804890374	0.975702797
61014.207532602	72.847185771	0.975695989
61014.249199269	72.889481917	0.975689188
61014.290865936	72.931778811	0.975682395
61014.332532602	72.974076453	0.975675610
61014.374199269	73.016374843	0.975668832
61014.415865936	73.058673978	0.975662061
61014.457532602	73.100973860	0.975655298
61014.499199269	73.143274486	0.975648542
61014.540865936	73.185575857	0.975641794
61014.582532602	73.227877971	0.975635053
61014.624199269	73.270180828	0.975628320
61014.665865935	73.312484427	0.975621594
61014.707532602	73.354788768	0.975614875
61014.749199268	73.397093849	0.975608165
61014.790865935	73.439399671	0.975601461
61014.832532601	73.481706231	0.975594766
61014.874199268	73.524013530	0.975588077
61014.915865935	73.566321567	0.975581397
61014.957532601	73.608630341	0.975574723
61014.999199268	73.650939852	0.975568058
61015.040865935	73.693250098	0.975561400
61015.082532601	73.735561080	0.975554749
61015.124199268	73.777872795	0.975548106
61015.165865935	73.820185244	0.975541471
61015.207532601	73.862498426	0.975534843
61015.249199268	73.904812340	0.975528223
61015.290865935	73.947126985	0.975521610
61015.332532601	73.989442361	0.975515005
61015.374199268	74.031758466	0.975508408
61015.415865935	74.074075301	0.975501818
61015.457532601	74.116392864	0.975495236
61015.499199268	74.158711155	0.975488661
61015.540865935	74.201030173	0.975482094
61015.582532601	74.243349918	0.975475534
61015.624199268	74.285670387	0.975468983
61015.665865935	74.327991582	0.975462438
61015.707532601	74.370313500	0.975455902
61015.749199268	74.412636142	0.975449373
61015.790865935	74.454959507	0.975442852
61015.832532601	74.497283593	0.975436338
61015.874199268	74.539608400	0.975429832
61015.915865935	74.581933928	0.975423334
61015.957532601	74.624260175	0.975416844
61015.999199268	74.666587142	0.975410361
61016.040865935	74.708914826	0.975403886
61016.082532601	74.751243228	0.975397418
61016.124199268	74.793572346	0.975390958
61016.165865935	74.835902181	0.975384506
61016.207532601	74.878232730	0.975378062
61016.249199268	74.920563994	0.975371625
61016.290865935	74.962895972	0.975365196
61016.332532601	75.005228662	0.975358775
61016.374199268	75.047562065	0.975352362
61016.415865935	75.089896179	0.975345956
61016.457532601	75.132231004	0.975339558
61016.499199268	75.174566539	0.975333167
61016.540865935	75.216902783	0.975326785
61016.582532601	75.259239736	0.975320410
61016.624199268	75.301577396	0.975314043
61016.665865935	75.343915763	0.975307684
61016.707532601	75.386254836	0.975301332
61016.749199268	75.428594615	0.975294989
61016.790865935	75.470935098	0.975288653
61016.832532601	75.513276286	0.975282325
61016.874199268	75.555618176	0.975276004
61016.915865935	75.597960769	0.975269692
61016.957532601	75.640304064	0.975263387
61016.999199268	75.682648059	0.975257090
61017.040865935	75.724992755	0.975250801
61017.082532601	75.767338150	0.975244520
61017.124199268	75.809684243	0.975238246
61017.165865935	75.852031035	0.975231981
61017.207532601	75.894378523	0.975225723
61017.249199268	75.936726708	0.975219473
61017.290865935	75.979075589	0.975213231
61017.332532601	76.021425164	0.975206997
61017.374199268	76.063775434	0.975200770
61017.415865935	76.106126396	0.975194552
61017.457532601	76.148478051	0.975188341
61017.499199268	76.190830398	0.975182138
61017.540865935	76.233183436	0.975175943
61017.582532601	76.275537164	0.975169756
61017.624199268	76.317891582	0.975163577
61017.665865935	76.360246688	0.975157406
61017.707532601	76.402602483	0.975151243
61017.749199268	76.444958964	0.975145087
61017.790865935	76.487316132	0.975138940
61017.832532601	76.529673985	0.975132800
61017.874199268	76.572032523	0.975126669
61017.915865935	76.614391745	0.975120545
61017.957532601	76.656751651	0.975114429
61017.999199268	76.699112239	0.975108321
61018.040865935	76.741475621	0.975102240
61018.082532601	76.783837567	0.975096148
61018.124199268	76.826200192	0.975090064
61018.165865934	76.868563497	0.975083988
61018.207532601	76.910927481	0.975077920
61018.249199267	76.953292142	0.975071860
61018.290865934	76.995657481	0.975065808
61018.332532600	77.038023496	0.975059764
61018.374199267	77.080390186	0.975053728
61018.415865934	77.122757551	0.975047700
61018.457532600	77.165125590	0.975041680
61018.499199267	77.207494303	0.975035668
61018.540865934	77.249863687	0.975029664
61018.582532600	77.292233743	0.975023668
61018.624199267	77.334604470	0.975017680
61018.665865934	77.376975868	0.975011700
61018.707532600	77.419347934	0.975005728
61018.749199267	77.461720669	0.974999764
61018.790865934	77.504094071	0.974993808
61018.832532600	77.546468141	0.974987860
61018.874199267	77.588842876	0.974981920
61018.915865934	77.631218277	0.974975988
61018.957532600	77.673594343	0.974970065
61018.999199267	77.715971072	0.974964149
61019.040865934	77.758348464	0.974958241
61019.082532600	77.800726519	0.974952342
61019.124199267	77.843105235	0.974946450
61019.165865934	77.885484611	0.974940567
61019.207532600	77.927864647	0.974934692
61019.249199267	77.970245343	0.974928824
61019.290865934	78.012626696	0.974922965
61019.332532600	78.055008707	0.974917114
61019.374199267	78.097391375	0.974911271
61019.415865934	78.139774698	0.974905437
61019.457532600	78.182158677	0.974899610
61019.499199267	78.224543310	0.974893791
61019.540865934	78.266928596	0.974887981
61019.582532600	78.309314535	0.974882179
61019.624199267	78.351701126	0.974876384
61019.665865934	78.394088368	0.974870598
61019.707532600	78.436476260	0.974864821
61019.749199267	78.478864802	0.974859051
61019.790865934	78.521253992	0.974853289
61019.832532600	78.563643831	0.974847536
61019.874199267	78.606034316	0.974841791
61019.915865934	78.648425448	0.974836054
61019.957532600	78.690817225	0.974830325
61019.999199267	78.733209648	0.974824604
61020.040865934	78.775602713	0.974818891
61020.082532600	78.817996423	0.974813187
61020.124199267	78.860390774	0.974807491
61020.165865934	78.902785767	0.974801803
61020.207532600	78.945181400	0.974796123
61020.249199267	78.987577674	0.974790452
61020.290865934	79.029974586	0.974784789
61020.332532600	79.072372137	0.974779133
61020.374199267	79.114770326	0.974773487
61020.415865934	79.157169151	0.974767848
61020.457532600	79.199568612	0.974762218
61020.499199267	79.241968708	0.974756595
61020.540865934	79.284369438	0.974750982
61020.582532600	79.326770802	0.974745376
61020.624199267	79.369172798	0.974739779
61020.665865934	79.411575426	0.974734189
61020.707532600	79.453978686	0.974728609
61020.749199267	79.496382575	0.974723036
61020.790865934	79.538787094	0.974717472
61020.832532600	79.581192241	0.974711916
61020.874199267	79.623598017	0.974706368
61020.915865934	79.666004419	0.974700828
61020.957532600	79.708411448	0.974695297
61020.999199267	79.750819101	0.974689774
61021.040865934	79.793227380	0.974684260
61021.082532600	79.835636282	0.974678754
61021.124199267	79.878045807	0.974673256
61021.165865934	79.920455954	0.974667766
61021.207532600	79.962866722	0.974662285
61021.249199267	80.005278111	0.974656812
61021.290865934	80.047690120	0.974651347
61021.332532600	80.090102747	0.974645891
61021.374199267	80.132515993	0.974640443
61021.415865934	80.174929855	0.974635004
61021.457532600	80.217344334	0.974629572
61021.499199266	80.259759429	0.974624150
61021.540865933	80.302175138	0.974618735
61021.582532599	80.344591462	0.974613329
61021.624199266	80.387008398	0.974607931
61021.665865933	80.429425947	0.974602542
61021.707532599	80.471844107	0.974597161
61021.749199266	80.514262878	0.974591788
61021.790865933	80.556682259	0.974586424
61021.832532599	80.599102249	0.974581068
61021.874199266	80.641522847	0.974575721
61021.915865933	80.683944052	0.974570382
61021.957532599	80.726365864	0.974565051
61021.999199266	80.768788281	0.974559729
61022.040865933	80.811211304	0.974554416
61022.082532599	80.853634930	0.974549110
61022.124199266	80.896059160	0.974543813
61022.165865933	80.938483992	0.974538525
61022.207532599	80.980909426	0.974533245
61022.249199266	81.023335461	0.974527974
61022.290865933	81.065762095	0.974522711
61022.332532599	81.108189329	0.974517456
61022.374199266	81.150617161	0.974512210
61022.415865933	81.193045590	0.974506972
61022.457532599	81.235474616	0.974501743
61022.499199266	81.277904238	0.974496522
61022.540865933	81.320334455	0.974491310
61022.582532599	81.362765266	0.974486106
61022.624199266	81.405196670	0.974480911
61022.665865933	81.447628666	0.974475724
61022.707532599	81.490061255	0.974470546
61022.749199266	81.532494434	0.974465376
61022.790865933	81.574928203	0.974460215
61022.832532599	81.617362561	0.974455063
61022.874199266	81.659797507	0.974449918
61022.915865933	81.702233041	0.974444783
61022.957532599	81.744669162	0.974439656
61022.999199266	81.787105868	0.974434537
61023.040865933	81.829543159	0.974429427
61023.082532599	81.871981034	0.974424326
61023.124199266	81.914419493	0.974419233
61023.165865933	81.956858534	0.974414149
61023.207532599	81.999298157	0.974409073
61023.249199266	82.041738360	0.974404006
61023.290865933	82.084179143	0.974398947
61023.332532599	82.126620505	0.974393897
61023.374199266	82.169062446	0.974388856
61023.415865933	82.211504964	0.974383823
61023.457532599	82.253948058	0.974378798
61023.499199266	82.296391728	0.974373783
61023.540865933	82.338835973	0.974368776
61023.582532599	82.381280792	0.974363777
61023.624199266	82.423726184	0.974358787
61023.665865933	82.466172148	0.974353806
61023.707532599	82.508618684	0.974348834
61023.749199266	82.551065791	0.974343870
61023.790865933	82.593513467	0.974338914
61023.832532599	82.635961712	0.974333968
61023.874199266	82.678410525	0.974329030
61023.915865933	82.720859905	0.974324100
61023.957532599	82.763309852	0.974319180
61023.999199266	82.805760364	0.974314268
61024.040865933	82.848211441	0.974309364
61024.082532599	82.890663081	0.974304470
61024.124199266	82.933115285	0.974299584
61024.165865933	82.975568050	0.974294706
61024.207532599	83.018021377	0.974289838
61024.249199266	83.060475264	0.974284978
61024.290865933	83.102929711	0.974280126
61024.332532599	83.145384716	0.974275284
61024.374199266	83.187840279	0.974270450
61024.415865933	83.230296399	0.974265625
61024.457532599	83.272753075	0.974260808
61024.499199266	83.315210306	0.974256001
61024.540865933	83.357668092	0.974251202
61024.582532599	83.400126431	0.974246412
61024.624199266	83.442585323	0.974241630
61024.665865932	83.485044766	0.974236857
61024.707532599	83.527504760	0.974232093
61024.749199265	83.569965304	0.974227338
61024.790865932	83.612426398	0.974222592
61024.832532598	83.654888039	0.974217854
61024.874199265	83.697350228	0.974213125
61024.915865932	83.739812964	0.974208405
61024.957532598	83.782276245	0.974203694
61024.999199265	83.824740071	0.974198991
61025.040865932	83.867204441	0.974194297
61025.082532598	83.909669354	0.974189612
61025.124199265	83.952134809	0.974184936
61025.165865932	83.994600806	0.974180269
61025.207532598	84.037067342	0.974175610
61025.249199265	84.079534419	0.974170960
61025.290865932	84.122002034	0.974166319
61025.332532598	84.164470186	0.974161687
61025.374199265	84.206938876	0.974157064
61025.415865932	84.249408102	0.974152450
61025.457532598	84.291877863	0.974147844
61025.499199265	84.334348158	0.974143247
61025.540865932	84.376818986	0.974138660
61025.582532598	84.419290347	0.974134081
61025.624199265	84.461762239	0.974129510
61025.665865932	84.504234662	0.974124949
61025.707532598	84.546707615	0.974120397
61025.749199265	84.589181097	0.974115853
61025.790865932	84.631655107	0.974111319
61025.832532598	84.674129644	0.974106793
61025.874199265	84.716604707	0.974102276
61025.915865932	84.759080295	0.974097768
61025.957532598	84.801556408	0.974093269
61025.999199265	84.844033045	0.974088779
61026.040865932	84.886510204	0.974084298
61026.082532598	84.928987885	0.974079826
61026.124199265	84.971466086	0.974075362
61026.165865932	85.013944808	0.974070908
61026.207532598	85.056424049	0.974066462
61026.249199265	85.098903808	0.974062026
61026.290865932	85.141384084	0.974057598
61026.332532598	85.183864876	0.974053180
61026.374199265	85.226346184	0.974048770
61026.415865932	85.268828006	0.974044369
61026.457532598	85.311310342	0.974039978
61026.499199265	85.353793191	0.974035595
61026.540865932	85.396276551	0.974031221
61026.582532598	85.438760422	0.974026857
61026.624199265	85.481244803	0.974022501
61026.665865932	85.523729694	0.974018154
61026.707532598	85.566215092	0.974013816
61026.749199265	85.608700997	0.974009488
61026.790865932	85.651187409	0.974005168
61026.832532598	85.693674326	0.974000857
61026.874199265	85.736161748	0.973996555
61026.915865932	85.778649673	0.973992263
61026.957532598	85.821138100	0.973987979
61026.999199265	85.863627029	0.973983705
61027.040865932	85.906116459	0.973979439
61027.082532598	85.948606389	0.973975183
61027.124199265	85.991096818	0.973970935
61027.165865932	86.033587744	0.973966697
61027.207532598	86.076079167	0.973962468
61027.249199265	86.118571087	0.973958247
61027.290865932	86.161063502	0.973954036
61027.332532598	86.203556410	0.973949834
61027.374199265	86.246049812	0.973945641
61027.415865932	86.288543707	0.973941457
61027.457532598	86.331038092	0.973937283
61027.499199265	86.373532968	0.973933117
61027.540865932	86.416028334	0.973928960
61027.582532598	86.458524188	0.973924813
61027.624199265	86.501020530	0.973920675
61027.665865932	86.543517358	0.973916545
61027.707532598	86.586014672	0.973912425
61027.749199265	86.628512470	0.973908314
61027.790865931	86.671010753	0.973904213
61027.832532598	86.713509518	0.973900120
61027.874199264	86.756008765	0.973896036
61027.915865931	86.798508493	0.973891962
61027.957532597	86.841008701	0.973887897
61027.999199264	86.883509388	0.973883841
61028.040865931	86.926010553	0.973879794
61028.082532597	86.968512195	0.973875756
61028.124199264	87.011014313	0.973871728
61028.165865931	87.053516906	0.973867709
61028.207532597	87.096019973	0.973863698
61028.249199264	87.138523514	0.973859697
61028.290865931	87.181027526	0.973855706
61028.332532597	87.223532010	0.973851723
61028.374199264	87.266036965	0.973847750
61028.415865931	87.308542388	0.973843786
61028.457532597	87.351048280	0.973839831
61028.499199264	87.393554639	0.973835885
61028.540865931	87.436061465	0.973831949
61028.582532597	87.478568756	0.973828022
61028.624199264	87.521076511	0.973824104
61028.665865931	87.563584730	0.973820195
61028.707532597	87.606093411	0.973816295
61028.749199264	87.648602554	0.973812405
61028.790865931	87.691112157	0.973808524
61028.832532597	87.733622220	0.973804653
61028.874199264	87.776132741	0.973800790
61028.915865931	87.818643720	0.973796937
61028.957532597	87.861155155	0.973793093
61028.999199264	87.903667046	0.973789259
61029.040865931	87.946179392	0.973785433
61029.082532597	87.988692191	0.973781617
61029.124199264	88.031205442	0.973777810
61029.165865931	88.073719145	0.973774013
61029.207532597	88.116233299	0.973770225
61029.249199264	88.158747902	0.973766446
61029.290865931	88.201262954	0.973762677
61029.332532597	88.243778454	0.973758916
61029.374199264	88.286294400	0.973755166
61029.415865931	88.328810791	0.973751424
61029.457532597	88.371327628	0.973747692
61029.499199264	88.413844907	0.973743969
61029.540865931	88.456362630	0.973740255
61029.582532597	88.498880794	0.973736551
61029.624199264	88.541399398	0.973732856
61029.665865931	88.583918442	0.973729171
61029.707532597	88.626437925	0.973725495
61029.749199264	88.668957845	0.973721828
61029.790865931	88.711478202	0.973718170
61029.832532597	88.753998994	0.973714522
61029.874199264	88.796520221	0.973710884
61029.915865931	88.839041882	0.973707254
61029.957532597	88.881563975	0.973703634
61029.999199264	88.924086499	0.973700024
61030.040865931	88.966609454	0.973696423
61030.082532597	89.009132838	0.973692831
61030.124199264	89.051656651	0.973689248
61030.165865931	89.094180891	0.973685676
61030.207532597	89.136705558	0.973682112
61030.249199264	89.179230650	0.973678558
61030.290865931	89.221756167	0.973675013
61030.332532597	89.264282107	0.973671478
61030.374199264	89.306808469	0.973667952
61030.415865931	89.349335253	0.973664435
61030.457532597	89.391862457	0.973660928
61030.499199264	89.434390080	0.973657430
61030.540865931	89.476918122	0.973653942
61030.582532597	89.519446581	0.973650463
61030.624199264	89.561975456	0.973646994
61030.665865931	89.604504747	0.973643534
61030.707532597	89.647034451	0.973640084
61030.749199264	89.689564569	0.973636643
61030.790865931	89.732095099	0.973633211
61030.832532597	89.774626041	0.973629789
61030.874199264	89.817157392	0.973626377
61030.915865930	89.859689153	0.973622973
61030.957532597	89.902221322	0.973619580
61030.999199263	89.944753898	0.973616195
61031.040865930	89.987286880	0.973612821
61031.082532596	90.029820267	0.973609455
61031.124199263	90.072354058	0.973606100
61031.165865930	90.114888252	0.973602753
61031.207532596	90.157422849	0.973599417
61031.249199263	90.199957846	0.973596089
61031.290865930	90.242493243	0.973592771
61031.332532596	90.285029039	0.973589463
61031.374199263	90.327565233	0.973586164
61031.415865930	90.370101824	0.973582875
61031.457532596	90.412638811	0.973579595
61031.499199263	90.455176193	0.973576325
61031.540865930	90.497713969	0.973573064
61031.582532596	90.540252137	0.973569813
61031.624199263	90.582790697	0.973566571
61031.665865930	90.625329648	0.973563339
61031.707532596	90.667868989	0.973560116
61031.749199263	90.710408719	0.973556903
61031.790865930	90.752948836	0.973553699
61031.832532596	90.795489340	0.973550505
61031.874199263	90.838030230	0.973547321
61031.915865930	90.880571504	0.973544146
61031.957532596	90.923113162	0.973540980
61031.999199263	90.965655203	0.973537824
61032.040865930	91.008199015	0.973534734
61032.082532596	91.050741770	0.973531598
61032.124199263	91.093284904	0.973528471
61032.165865930	91.135828417	0.973525354
61032.207532596	91.178372307	0.973522246
61032.249199263	91.220916574	0.973519148
61032.290865930	91.263461216	0.973516060
61032.332532596	91.306006233	0.973512981
61032.374199263	91.348551623	0.973509911
61032.415865930	91.391097386	0.973506852
61032.457532596	91.433643520	0.973503801
61032.499199263	91.476190024	0.973500761
61032.540865930	91.518736898	0.973497730
61032.582532596	91.561284140	0.973494708
61032.624199263	91.603831750	0.973491696
61032.665865930	91.646379726	0.973488694
61032.707532596	91.688928067	0.973485701
61032.749199263	91.731476772	0.973482718
61032.790865930	91.774025841	0.973479745
61032.832532596	91.816575272	0.973476781
61032.874199263	91.859125064	0.973473827
61032.915865930	91.901675217	0.973470882
61032.957532596	91.944225728	0.973467947
61032.999199263	91.986776598	0.973465022
61033.040865930	92.029327825	0.973462106
61033.082532596	92.071879409	0.973459200
61033.124199263	92.114431347	0.973456303
61033.165865930	92.156983640	0.973453416
61033.207532596	92.199536285	0.973450539
61033.249199263	92.242089283	0.973447671
61033.290865930	92.284642632	0.973444813
61033.332532596	92.327196331	0.973441965
61033.374199263	92.369750379	0.973439126
61033.415865930	92.412304775	0.973436297
61033.457532596	92.454859518	0.973433477
61033.499199263	92.497414608	0.973430667
61033.540865930	92.539970042	0.973427867
61033.582532596	92.582525820	0.973425077
61033.624199263	92.625081941	0.973422296
61033.665865930	92.667638405	0.973419525
61033.707532596	92.710195209	0.973416763
61033.749199263	92.752752353	0.973414011
61033.790865930	92.795309836	0.973411269
61033.832532596	92.837867657	0.973408536
61033.874199263	92.880425815	0.973405813
61033.915865930	92.922984309	0.973403100
61033.957532596	92.965543137	0.973400397
61033.999199263	93.008102300	0.973397703
61034.040865929	93.050661795	0.973395019
61034.082532596	93.093221623	0.973392344
61034.124199262	93.135781781	0.973389679
61034.165865929	93.178342269	0.973387024
61034.207532595	93.220903085	0.973384379
61034.249199262	93.263464230	0.973381743
61034.290865929	93.306025701	0.973379117
61034.332532595	93.348587498	0.973376501
61034.374199262	93.391149620	0.973373894
61034.415865929	93.433712066	0.973371297
61034.457532595	93.476274834	0.973368710
61034.499199262	93.518837924	0.973366133
61034.540865929	93.561401335	0.973363565
61034.582532595	93.603965065	0.973361007
61034.624199262	93.646529114	0.973358458
61034.665865929	93.689093481	0.973355920
61034.707532595	93.731658164	0.973353391
61034.749199262	93.774223163	0.973350872
61034.790865929	93.816788477	0.973348362
61034.832532595	93.859354104	0.973345863
61034.874199262	93.901920043	0.973343373
61034.915865929	93.944486295	0.973340892
61034.957532595	93.987052856	0.973338422
61034.999199262	94.029619728	0.973335961
61035.040865929	94.072186907	0.973333510
61035.082532595	94.114754395	0.973331069
61035.124199262	94.157322188	0.973328638
61035.165865929	94.199890287	0.973326216
61035.207532595	94.242458691	0.973323804
61035.249199262	94.285027398	0.973321402
61035.290865929	94.327596408	0.973319009
61035.332532595	94.370165718	0.973316627
61035.374199262	94.412735329	0.973314254
61035.415865929	94.455305240	0.973311890
61035.457532595	94.497875449	0.973309537
61035.499199262	94.540445955	0.973307193
61035.540865929	94.583016757	0.973304860
61035.582532595	94.625587855	0.973302536
61035.624199262	94.668159247	0.973300221
61035.665865929	94.710730932	0.973297917
61035.707532595	94.753302909	0.973295622
61035.749199262	94.795875177	0.973293337
61035.790865929	94.838447736	0.973291062
61035.832532595	94.881020584	0.973288797
61035.874199262	94.923593719	0.973286542
61035.915865929	94.966167142	0.973284296
61035.957532595	95.008740851	0.973282060
61035.999199262	95.051314845	0.973279834
61036.040865929	95.093889123	0.973277618
61036.082532595	95.136463684	0.973275411
61036.124199262	95.179038527	0.973273215
61036.165865929	95.221613651	0.973271028
61036.207532595	95.264189054	0.973268851
61036.249199262	95.306764737	0.973266684
61036.290865929	95.349340697	0.973264526
61036.332532595	95.391916934	0.973262379
61036.374199262	95.434493447	0.973260241
61036.415865929	95.477070235	0.973258113
61036.457532595	95.519647296	0.973255995
61036.499199262	95.562224630	0.973253887
61036.540865929	95.604802236	0.973251789
61036.582532595	95.647380112	0.973249701
61036.624199262	95.689958258	0.973247622
61036.665865929	95.732536673	0.973245553
61036.707532595	95.775115355	0.973243494
61036.749199262	95.817694304	0.973241445
61036.790865929	95.860273518	0.973239406
61036.832532595	95.902852996	0.973237377
61036.874199262	95.945432738	0.973235357
61036.915865929	95.988012742	0.973233348
61036.957532595	96.030593008	0.973231348
61036.999199262	96.073173534	0.973229358
61037.040865928	96.115754319	0.973227378
61037.082532595	96.158335362	0.973225408
61037.124199261	96.200916663	0.973223448
61037.165865928	96.243498219	0.973221498
61037.207532594	96.286080031	0.973219558
61037.249199261	96.328662097	0.973217627
61037.290865928	96.371244415	0.973215706
61037.332532594	96.413826986	0.973213796
61037.374199261	96.456409808	0.973211895
61037.415865928	96.498992879	0.973210004
61037.457532594	96.541576200	0.973208123
61037.499199261	96.584159768	0.973206252
61037.540865928	96.626743583	0.973204391
61037.582532594	96.669327644	0.973202539
61037.624199261	96.711911949	0.973200698
61037.665865928	96.754496498	0.973198867
61037.707532594	96.797081290	0.973197045
61037.749199261	96.839666323	0.973195234
61037.790865928	96.882251596	0.973193432
61037.832532594	96.924837110	0.973191640
61037.874199261	96.967422861	0.973189858
61037.915865928	97.010008850	0.973188086
61037.957532594	97.052595075	0.973186325
61037.999199261	97.095181535	0.973184573
61038.040865928	97.137774479	0.973182820
61038.082532594	97.180361437	0.973181088
61038.124199261	97.222948627	0.973179365
61038.165865928	97.265536048	0.973177653
61038.207532594	97.308123699	0.973175951
61038.249199261	97.350711579	0.973174259
61038.290865928	97.393299686	0.973172576
61038.332532594	97.435888021	0.973170904
61038.374199261	97.478476581	0.973169242
61038.415865928	97.521065366	0.973167589
61038.457532594	97.563654374	0.973165947
61038.499199261	97.606243606	0.973164314
61038.540865928	97.648833058	0.973162692
61038.582532594	97.691422731	0.973161079
61038.624199261	97.734012624	0.973159477
61038.665865928	97.776602735	0.973157884
61038.707532594	97.819193063	0.973156302
61038.749199261	97.861783607	0.973154729
61038.790865928	97.904374367	0.973153167
61038.832532594	97.946965340	0.973151614
61038.874199261	97.989556527	0.973150071
61038.915865928	98.032147925	0.973148539
61038.957532594	98.074739535	0.973147016
61038.999199261	98.117331354	0.973145504
61039.040865928	98.159923382	0.973144001
61039.082532594	98.202515618	0.973142508
61039.124199261	98.245108061	0.973141026
61039.165865928	98.287700709	0.973139553
61039.207532594	98.330293561	0.973138091
61039.249199261	98.372886617	0.973136638
61039.290865928	98.415479876	0.973135196
61039.332532594	98.458073335	0.973133763
61039.374199261	98.500666995	0.973132341
61039.415865928	98.543260854	0.973130928
61039.457532594	98.585854911	0.973129526
61039.499199261	98.628449165	0.973128134
61039.540865928	98.671043615	0.973126751
61039.582532594	98.713638260	0.973125379
61039.624199261	98.756233099	0.973124017
61039.665865928	98.798828130	0.973122664
61039.707532594	98.841423353	0.973121322
61039.749199261	98.884018767	0.973119990
61039.790865928	98.926614370	0.973118668
61039.832532594	98.969210162	0.973117356
61039.874199261	99.011806140	0.973116054
61039.915865928	99.054402305	0.973114762
61039.957532594	99.096998656	0.973113481
61039.999199261	99.139595190	0.973112209
61040.040865927	99.182191907	0.973110947
61040.082532594	99.224788807	0.973109695
61040.124199260	99.267385887	0.973108454
61040.165865927	99.309983147	0.973107222
61040.207532593	99.352580585	0.973106001
61040.249199260	99.395178202	0.973104790
61040.290865927	99.437775994	0.973103588
61040.332532593	99.480373963	0.973102397
61040.374199260	99.522972105	0.973101216
61040.415865927	99.565570421	0.973100045
61040.457532593	99.608168909	0.973098884
61040.499199260	99.650767568	0.973097733
61040.540865927	99.693366397	0.973096593
61040.582532593	99.735965395	0.973095462
61040.624199260	99.778564561	0.973094342
61040.665865927	99.821163894	0.973093231
61040.707532593	99.863763392	0.973092131
61040.749199260	99.906363055	0.973091041
61040.790865927	99.948962881	0.973089960
61040.832532593	99.991562870	0.973088890
61040.874199260	100.034163020	0.973087830
61040.915865927	100.076763330	0.973086781
61040.957532593	100.119363799	0.973085741
61040.999199260	100.161964426	0.973084711
61041.040865927	100.204565211	0.973083692
